SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,DebtRatio,NumberOfDependents,TotalLate,TotalCreditLines,MonthlyIncome_log
0,0.100289904,66,0.330353863,0.0,0,9,9.007856923358275
0,0.646329092,58,0.234326824,2.0,0,7,9.365290731974005
0,0.294354259,39,0.249680248,2.0,0,13,9.300729371703863
0,0.621662724,47,0.276597636,0.0,0,13,9.328212292571072
0,0.002868346,69,0.000922793,0.0,0,6,8.086717920303906
0,0.845722157,62,0.362941908,0.0,0,8,8.635687085464026
0,0.633975616,64,0.438869666,0.0,0,8,8.556798446008598
0,0.751781027,53,0.42239508,0.0,5,7,8.617581365447506
0,0.0,87,0.005497251,0.0,0,2,7.601402334583733
0,0.9999999,42,0.308685037,2.0,0,3,9.059633754551479
0,0.007576989,66,0.182703545,0.0,0,11,8.94910546953925
0,0.772681405,51,0.364892679,1.0,1,7,8.131824785007195
0,0.002549873,74,1.0,0.0,0,1,8.594339400592892
0,0.921963138,47,1.088439672,3.0,0,10,8.060224240440958
0,0.0,91,0.0,0.0,1,5,8.594339400592892
0,0.013984962,56,0.577078289,1.0,0,15,8.220672170297252
0,0.06596179,47,0.376135472,2.0,0,12,9.095714846134879
0,0.05810561,60,0.243589744,0.0,0,10,8.268731832117737
0,0.08239588,40,1.1227509,2.0,0,7,7.824445930877619
0,0.012047126,44,0.147385261,3.0,0,16,9.210440366976517
0,0.060791732,64,0.139513218,0.0,0,9,9.058004710672485
0,0.121838396,43,0.537292541,2.0,0,11,8.517393171418904
0,0.043623182,66,0.28892261,1.0,0,8,8.793308627496552
0,0.073934913,35,583.0,0.0,0,5,8.594339400592892
0,0.169460839,50,0.161451308,3.0,0,13,8.911125383710678
0,0.9635801,27,121.0,0.0,1,1,8.594339400592892
0,0.132933964,60,0.229852969,2.0,0,9,8.589141690728821
0,0.970205959,48,0.824867846,1.0,0,8,8.37816098272068
0,1.174362509,43,0.121796037,1.0,3,4,8.612685172875459
0,0.000823481,44,0.091761791,2.0,0,5,9.332646496360152
0,0.9999999,41,0.0,0.0,0,0,8.594339400592892
0,0.30793977,56,0.409504663,3.0,0,28,9.79294697683676
0,0.9999999,32,0.0,0.0,1,3,7.438971592395862
0,0.39944513,64,0.513675624,0.0,2,15,8.335191583433202
0,0.049107474,32,0.107964012,0.0,0,8,8.006700845440367
0,0.020675421,40,0.10023071,2.0,0,4,8.268988209506656
0,0.023974401,60,0.128042782,4.0,0,10,10.587669666710424
0,0.001999944,82,0.069120287,1.0,1,6,8.40200678160712
0,0.118109998,78,0.077307564,0.0,3,9,8.006700845440367
0,0.432472817,33,0.912139329,2.0,0,14,8.255048902752295
0,0.029238194,67,0.009623797,1.0,0,9,8.987321812850125
0,0.480934883,36,0.08627339,0.0,0,5,8.853808274977197
0,0.024525743,57,0.219180026,0.0,0,13,8.860641041773876
0,3.778185151,44,0.446216521,2.0,0,13,9.35331454092729
1,0.99020098,36,0.042422511,3.0,0,1,8.853808274977197
0,0.999870113,37,1.389645777,1.0,3,6,7.00397413672268
0,0.036569459,73,0.063436443,1.0,0,10,9.021115038865434
0,0.109114341,44,0.603751187,0.0,0,10,8.345692873253865
0,0.382188025,60,0.314011999,0.0,1,15,9.24319470884713
0,0.268224393,58,1.466542255,0.0,0,9,8.229777750081887
0,0.28944254,63,0.287976002,0.0,0,24,9.392745258631441
0,0.079553453,55,342.0,0.0,0,8,8.594339400592892
0,0.0,38,0.074477631,1.0,0,7,8.962007209588313
0,0.560057598,71,647.0,0.0,1,3,8.594339400592892
0,0.848984137,51,0.283720098,1.0,1,20,9.726929355631277
0,0.089103656,47,0.357630273,0.0,0,13,8.771525284186465
0,0.015463064,58,0.240791756,0.0,0,9,9.19023970026918
0,0.00239223,57,0.000333222,3.0,0,3,8.006700845440367
0,0.616812651,59,0.475985382,1.0,0,13,8.944028325260595
0,0.994402239,54,0.048645938,0.0,1,3,7.597897950521784
0,0.056394323,67,123.0,0.0,0,11,0.0
0,0.006609983,91,0.001999429,0.0,0,1,8.160803920954665
0,0.52493078,36,0.532030895,0.0,0,7,7.696667081526462
1,0.486098094,50,0.580806398,1.0,0,10,8.006700845440367
0,0.0046229,55,0.003618703,0.0,0,16,9.259225769705994
0,0.061364621,59,0.125937623,0.0,0,6,9.223454011121566
0,0.730019851,68,0.452695466,0.0,0,11,7.937731775260109
0,0.00098967,72,1.0,0.0,0,3,8.594339400592892
0,0.01752728,72,0.011103065,0.0,0,7,8.329175442077402
0,0.202231911,45,151.0,0.0,0,2,8.594339400592892
0,0.235850189,48,0.106263067,1.0,0,3,9.305741456739435
0,0.594546901,40,0.480544374,2.0,2,13,8.559677803022392
0,0.077260849,50,0.489841153,0.0,0,21,9.002208578282412
0,0.00842065,49,0.236612959,2.0,0,7,9.587748882301822
0,0.848977933,47,0.719160105,3.0,0,15,8.58185670474196
0,0.0,82,0.017104927,0.0,0,8,8.966228514225776
0,0.361570624,56,0.471149478,0.0,0,8,7.696667081526462
0,0.093547185,61,0.025885809,0.0,0,4,8.602820277383675
0,0.472428953,34,0.428702011,0.0,1,15,8.383890344101816
0,0.015270496,80,18.0,0.0,0,5,8.594339400592892
0,0.0,42,0.423850121,2.0,0,10,9.15915233520675
0,1.002158799,42,0.279057018,0.0,0,10,8.607399459302387
0,0.300021806,74,0.295710121,0.0,1,12,7.783640596221253
0,0.015966414,61,0.007495315,0.0,0,9,7.3783837129967145
0,0.579038503,69,0.186235294,0.0,3,9,9.047821442478408
0,0.625616606,56,0.645435244,0.0,0,19,9.522153924002891
0,0.011848145,51,0.577780915,2.0,0,18,8.865593998902725
0,0.016729402,68,13.0,0.0,0,4,8.594339400592892
0,0.276878626,51,0.136909065,0.0,0,8,8.841737428600585
0,0.976501958,58,0.464543603,0.0,0,8,8.594339400592892
0,0.964023984,41,0.059348837,0.0,1,9,9.28266103355581
0,0.302653947,71,0.378543701,0.0,0,15,9.04793908261736
0,0.058357112,45,0.052490627,2.0,0,8,8.630700432209832
0,0.165787123,43,0.509709671,2.0,0,15,8.556606193773073
0,0.500580233,59,0.401731085,0.0,0,7,8.81001204797317
0,0.988858204,42,0.213291285,2.0,0,9,9.472781556562168
0,0.055523689,43,0.288972196,0.0,0,9,8.071218539969863
0,0.226131852,64,0.964045376,0.0,0,24,8.556606193773073
1,0.1844013,42,0.45392065,0.0,2,7,8.071218539969863
0,0.002124734,33,0.379724055,1.0,0,5,8.517393171418904
0,0.175249544,45,0.446888278,2.0,0,7,8.294299608857235
1,1.010253781,32,0.867060561,2.0,0,4,7.616283561580385
0,0.401260704,41,0.519115398,1.0,0,15,9.04793908261736
0,0.799700772,42,0.195647912,2.0,0,5,8.537191877922927
0,0.0,35,0.383685801,0.0,0,4,8.200013648175434
0,0.094542539,43,0.019633508,2.0,0,5,9.12347443895452
0,0.250690052,54,0.389905678,0.0,0,11,9.680906343078094
0,0.16337034,39,0.395017794,1.0,0,10,8.682877107057168
0,0.9999999,40,60.0,0.0,0,0,8.594339400592892
0,0.3183192,56,0.432027092,0.0,0,11,8.732465848349879
0,0.007475752,79,0.002532996,0.0,0,12,8.922791623969637
0,0.376507085,58,0.497448112,0.0,0,13,8.678971846978863
0,0.032967699,84,16.0,0.0,0,2,0.0
0,0.495796832,47,0.034503039,1.0,0,5,8.537191877922927
0,0.0,41,0.262318101,0.0,1,5,8.966228514225776
0,0.397688006,53,0.48594283,1.0,0,20,9.04793908261736
0,0.023608604,43,0.387171204,0.0,1,8,8.77971129020447
0,0.013742761,43,0.002799627,1.0,0,4,8.922791623969637
0,0.304582993,48,0.350057504,2.0,1,14,8.847359875474174
0,0.209801634,46,0.025235405,3.0,0,3,8.577347114235984
0,0.440124417,25,925.0,0.0,0,3,8.594339400592892
0,0.006278826,36,385.0,0.0,0,5,8.594339400592892
0,0.420059541,63,0.452507858,0.0,0,11,8.89795568688403
0,0.9999999,27,0.0,0.0,0,0,8.006700845440367
0,0.016356559,68,0.048324933,0.0,0,5,9.222170123729759
0,0.057864095,77,46.0,0.0,0,4,8.594339400592892
0,0.038260242,54,0.416054102,0.0,0,13,8.131824785007195
0,0.057191925,69,0.082596913,0.0,0,6,9.046290859969677
0,0.007110321,39,0.482565228,1.0,0,9,8.31898612539206
0,0.113165246,46,0.916929548,1.0,0,5,6.85751406254539
0,0.651716948,29,459.0,0.0,0,8,8.594339400592892
0,0.016959661,56,0.335291558,0.0,0,13,9.819236000088537
0,0.025646397,39,0.150789683,4.0,1,17,10.434145214930487
0,0.876956104,34,0.151127645,1.0,0,9,8.366602832783736
1,0.684835727,47,0.578771696,2.0,2,8,8.005033344637111
0,0.119096312,47,0.49628119,0.0,2,25,9.028338763993148
0,0.001569436,89,1.0,0.0,0,4,8.594339400592892
0,0.032989848,42,0.024507448,2.0,0,6,7.640603826393634
0,1.83016983,36,0.156163626,1.0,3,16,8.193676665955241
0,0.006340694,59,0.212838413,0.0,0,8,8.67812085552252
0,0.016251959,63,0.29223921,0.0,0,8,8.550047528287184
0,0.002192886,47,0.00012604,4.0,0,5,8.978912601074276
0,0.003708653,76,0.242375602,1.0,0,7,8.631771096123673
0,0.953046953,31,0.102033781,0.0,2,3,7.972810784121404
0,0.170875975,54,0.639609617,1.0,0,10,8.343077871169383
0,0.0,37,0.363007114,3.0,0,7,8.556606193773073
0,0.180080384,50,0.39486177,2.0,0,7,8.183397369998433
0,0.9999999,23,0.208704772,1.0,0,3,7.553286605600419
0,0.428925686,27,943.0,0.0,0,5,8.594339400592892
0,0.943188684,88,0.316507747,0.0,0,12,9.727942980021197
0,0.010955721,75,0.310353731,1.0,0,11,8.261784679514752
0,0.630758395,66,1.494512195,0.0,1,19,8.501063809486354
0,0.604744633,30,0.119813364,0.0,0,8,8.699681400989514
0,0.034149655,56,1.188124904,1.0,0,13,8.77971129020447
0,0.11131304,26,0.102720711,0.0,0,2,7.496097345175956
0,0.0,64,0.256774767,1.0,0,4,7.719129840906732
0,0.847880299,26,0.011098779,0.0,1,1,6.803505257608338
0,0.099877951,74,0.470705859,0.0,0,16,8.517393171418904
0,0.059097978,24,0.641900122,0.0,0,4,6.710523109452428
0,0.921860164,58,0.293033634,1.0,0,12,9.401043372798053
0,0.77700892,64,0.313363425,1.0,0,9,8.897135342293316
0,0.013570349,68,0.016596681,1.0,0,11,8.517393171418904
0,0.337308348,57,0.479850047,2.0,2,14,8.071218539969863
0,0.273505591,32,0.681460817,0.0,1,12,8.279697133877628
0,0.535578577,56,0.384348921,3.0,0,8,8.756367559802975
0,0.598742037,59,0.276787703,1.0,0,10,9.102532419341877
0,0.028713493,56,0.134108236,0.0,0,13,8.987321812850125
0,0.060206228,31,0.008623922,2.0,0,5,8.987321812850125
0,0.017117478,48,0.086594505,0.0,0,10,7.0909098220799835
1,0.986820428,43,0.655292328,3.0,2,13,8.434028950155469
0,0.990477097,49,0.584976989,0.0,1,4,8.713417653379183
0,0.270169538,47,0.277459849,0.0,2,13,8.597297435657898
0,0.385717484,24,624.0,0.0,0,2,8.594339400592892
0,0.0,34,0.213615023,0.0,0,10,8.53934599605737
0,0.17790273,70,0.383067134,0.0,1,15,8.94910546953925
0,0.089790007,47,0.012417352,0.0,0,5,8.732465848349879
0,0.16386523,74,0.380764026,0.0,0,12,9.170247278409738
0,0.110522438,39,0.014692025,0.0,1,4,10.859018228147887
0,0.216464547,62,0.356364364,0.0,0,10,9.210440366976517
0,0.014802806,40,0.445634115,0.0,0,12,8.597297435657898
0,0.221838908,50,0.34389427,4.0,0,6,9.309914176872276
0,0.059456481,47,0.260301553,1.0,0,12,10.014626341770095
0,0.00423834,39,0.528942116,1.0,0,6,6.2166061010848646
0,0.9999999,23,0.0,0.0,0,1,7.0909098220799835
0,0.9999999,57,0.591136288,0.0,1,6,8.006700845440367
0,0.009449843,52,0.25333962,2.0,0,6,8.758255243232792
0,0.273695285,67,0.477576975,0.0,0,15,8.695506726812653
0,0.9999999,63,0.0,0.0,0,1,8.594339400592892
0,0.457371972,50,0.157120217,0.0,0,9,8.393216011596527
0,0.705823373,36,0.51645768,3.0,0,14,9.348710041240954
0,0.312318461,42,0.194634228,2.0,0,6,8.699681400989514
0,0.128083196,64,0.842870118,0.0,0,5,7.00397413672268
0,0.104486939,41,1.740162399,2.0,0,6,7.3783837129967145
0,0.005441043,32,0.205358928,2.0,0,12,8.517393171418904
0,0.869130869,49,1.012993503,0.0,0,7,7.601402334583733
0,0.029335042,66,0.010644589,0.0,1,5,7.43307534889858
0,0.153111133,57,0.456245969,0.0,0,20,8.444837529224097
0,0.124480718,38,0.14605693,0.0,0,6,9.61587214452889
0,0.400926267,60,0.436063642,1.0,2,3,7.436617265234227
0,0.9999999,52,0.20907195,0.0,0,1,7.559038255443384
0,0.092678879,64,0.188578624,2.0,0,11,9.510519035757246
0,0.855420534,27,870.0,0.0,0,15,8.594339400592892
0,0.863922904,42,0.312977099,3.0,0,10,8.636397438894713
0,0.507812056,30,0.072785443,0.0,1,8,8.517393171418904
0,0.0,45,0.271872813,2.0,0,5,9.210440366976517
1,0.003176408,53,0.241712857,0.0,0,22,9.127067452782361
0,0.002526249,37,0.697668256,0.0,0,12,8.235890725928495
0,0.035755409,37,0.042529221,3.0,0,4,8.867990898182093
0,0.011932316,93,0.003749063,0.0,0,3,8.294299608857235
0,0.120050132,60,0.507904337,0.0,0,8,8.909370405197466
0,0.553678816,56,0.327567331,0.0,0,11,8.426611813185
0,0.235892222,27,0.102787456,0.0,1,5,7.451241684987676
0,0.33539379,44,0.061392738,0.0,0,5,8.648396877031582
0,0.05290985,63,0.193354868,1.0,0,7,8.77971129020447
0,0.007334899,39,0.046107452,4.0,0,8,9.441531454869693
0,0.19532221,76,3.61878453,0.0,0,6,7.837554360881084
0,0.12303278,28,703.0,0.0,0,3,8.594339400592892
0,0.938261645,62,0.420695011,1.0,5,8,8.546946149565585
0,0.020585813,52,0.438722386,3.0,1,12,8.868835492826895
0,0.179136565,45,0.032585083,1.0,3,4,9.176473302464606
0,0.9999999,48,0.703098967,0.0,0,7,8.006700845440367
0,0.000725267,59,0.175092651,1.0,0,13,9.568084743872936
0,0.089361495,27,0.254553532,0.0,0,4,7.719129840906732
0,0.525482484,40,0.987779136,2.0,0,7,9.105090961257085
0,0.493014083,54,0.516291087,1.0,0,12,8.848939995030118
0,0.111534341,27,0.27817879,0.0,0,4,7.496097345175956
0,0.395691501,54,0.314834025,3.0,0,13,8.6628507638386
0,0.192921822,56,0.210878759,0.0,0,6,9.049232211581426
0,0.00129987,64,0.176375405,0.0,0,5,6.42648845745769
0,0.206098777,65,0.338240707,1.0,0,16,9.005895898094458
0,0.774723836,43,0.30647482,4.0,0,9,8.489821994620105
0,0.032962432,67,0.424743893,3.0,0,10,7.839131648274333
0,0.0,63,0.039171862,0.0,0,16,9.04793908261736
0,0.001661701,80,0.406755695,0.0,1,21,8.758569510991506
0,0.006291536,57,792.0,0.0,0,16,8.594339400592892
1,0.409845765,55,0.606127316,3.0,4,18,8.603554357064281
0,0.02038773,82,0.009665056,0.0,0,8,8.699681400989514
0,0.098556973,69,425.0,0.0,0,5,8.594339400592892
0,0.690366008,48,1.213274091,2.0,0,17,8.188966863648876
0,0.073777734,78,0.319968859,1.0,0,15,8.544419177669829
0,0.634718264,39,0.469338621,3.0,0,9,8.862341963516347
0,0.505796083,49,0.197617997,2.0,7,10,8.824824939175638
0,0.047482537,77,671.0,0.0,0,9,8.594339400592892
0,0.02058543,58,682.0,1.0,0,7,8.594339400592892
0,0.156098066,43,0.432548839,3.0,0,5,8.77971129020447
0,0.075892944,42,0.117385352,1.0,0,6,8.67317077287059
1,0.624061527,61,0.135957471,0.0,1,4,9.087155271405804
0,0.407424351,52,0.16459276,0.0,0,3,8.170751423757535
0,0.028142879,61,0.348523599,0.0,0,5,8.366602832783736
0,0.212601398,55,0.493574119,2.0,0,29,9.107864580386947
0,0.652722211,45,0.16073671,0.0,0,8,8.877242435993919
0,0.03812344,54,0.056924937,0.0,0,11,9.282754052485227
0,0.061033657,58,0.220879403,1.0,0,17,9.364519622823858
0,0.124980933,69,1.054629444,0.0,0,11,8.512984346642183
0,0.213419289,46,0.584961719,1.0,0,21,9.076923258535832
1,0.894776306,30,0.35019112,0.0,3,5,8.131824785007195
0,0.807038592,65,0.124349636,0.0,0,1,7.561121589530238
0,0.605881981,29,0.585551806,0.0,0,15,8.987321812850125
0,0.0,51,0.587712983,0.0,0,14,8.334951631422454
0,0.079457795,51,0.022517321,4.0,0,8,8.150179269682326
0,0.000599991,70,0.000172295,0.0,0,4,8.666302614004078
0,0.003298616,50,0.000999667,2.0,0,3,8.006700845440367
0,0.120199176,57,0.023577236,0.0,0,2,8.213381737034572
0,0.133502741,48,0.586268964,0.0,0,17,9.364519622823858
0,0.023755139,52,0.392582418,0.0,0,8,8.199738960630786
0,0.001662362,43,0.515896821,0.0,1,7,8.517393171418904
0,0.9999999,23,0.091973722,0.0,0,2,8.160803920954665
0,0.321025912,57,0.089983639,1.0,0,14,8.612685172875459
0,0.011883778,47,0.742240926,1.0,0,21,7.550135342488429
0,0.266385439,25,0.113070351,0.0,0,9,8.612685172875459
1,0.125267035,72,0.096627756,0.0,1,6,8.03398273468322
1,0.416882713,56,4.120295699,0.0,3,12,7.305188215393037
0,0.349585303,26,0.179947074,0.0,0,5,8.131824785007195
0,0.103902045,66,0.015614184,0.0,0,6,9.472781556562168
1,0.9999999,22,212.0,0.0,0,2,8.594339400592892
0,0.550944906,43,0.370037004,2.0,0,4,9.21024036697585
0,0.960073187,63,1.414275956,0.0,1,20,8.675222055641148
1,0.386169548,26,0.526275314,0.0,7,11,8.268988209506656
0,0.0,57,0.0,3.0,0,2,7.650168700845001
0,0.743089616,46,0.679414542,1.0,0,12,8.351374706721296
0,0.0,50,1.21973408,1.0,0,17,8.874168090363968
0,0.060352909,68,0.474381405,0.0,0,14,8.294299608857235
0,0.029667833,45,0.237776222,2.0,0,8,9.210440366976517
0,0.266308862,31,0.174353206,2.0,0,4,8.176391596633795
0,0.40133245,68,0.435064935,0.0,1,11,8.865593998902725
0,0.046332475,38,0.324424566,3.0,1,12,9.123365357961776
0,0.021147946,67,0.005426357,0.0,0,5,8.261009786023827
0,0.0,22,0.0,0.0,0,2,6.835184586147301
0,0.034891611,80,0.246351328,1.0,0,5,8.645938147306799
0,0.020789907,37,0.021989005,0.0,0,8,7.601402334583733
0,0.0,61,0.068586698,0.0,0,15,8.122074375362217
0,0.216603302,26,0.107220061,0.0,0,6,8.439447842791385
0,0.070670257,42,0.35348156,4.0,1,17,8.924123891686012
0,0.280708705,53,0.478360431,0.0,0,13,8.381831553485561
0,0.9999999,71,298.0,0.0,0,5,8.594339400592892
0,0.0,40,0.062770803,3.0,0,5,9.105090961257085
0,0.523356915,62,0.221117587,0.0,0,11,9.076923258535832
0,0.208050838,62,0.105189481,0.0,2,4,9.210440366976517
0,0.350240887,51,0.23997273,0.0,0,8,9.082620630373812
1,0.53442774,49,0.294239967,0.0,5,21,9.171391621837609
0,0.005620625,82,0.004241139,1.0,0,4,8.101980731853192
0,0.154615128,40,0.077141383,0.0,0,1,8.262558973010657
0,0.9999999,37,0.082333395,0.0,1,1,8.597297435657898
0,0.087433005,44,0.005314225,0.0,1,5,10.280793212183719
0,0.9999999,58,0.264071541,0.0,0,2,7.550135342488429
0,0.029757915,59,0.014514568,4.0,0,4,9.137877200242468
0,0.930652939,57,0.814621954,0.0,1,10,8.476579508530941
0,0.085316587,45,0.327729233,0.0,0,7,9.109525066737367
0,0.02675927,74,0.218312675,0.0,0,12,7.824445930877619
0,0.9999999,29,0.096021046,0.0,1,2,8.019941687677365
0,0.873025395,58,130.0,2.0,0,3,8.594339400592892
0,0.574178228,39,0.178271107,0.0,0,5,7.997326822998097
0,0.171909853,44,0.375557079,4.0,0,10,8.671458150427666
0,0.313570268,36,0.388255175,0.0,1,10,8.867990898182093
0,0.328772622,55,0.420068227,3.0,0,16,9.04793908261736
0,0.211788212,27,0.038490377,0.0,0,6,8.294299608857235
0,0.024560377,35,0.255440599,0.0,0,6,8.631592731724734
0,0.233614385,54,0.23024,0.0,0,13,9.433483923290392
0,0.9999999,72,116.0,0.0,0,0,8.594339400592892
0,0.355345786,35,0.274725275,1.0,0,4,7.976595409316577
0,0.0,67,0.036237136,0.0,0,7,8.839131752546109
0,0.203470219,41,0.021100538,0.0,0,6,8.888894669371593
0,0.001699943,91,1.0,0.0,0,3,8.594339400592892
0,0.003100937,34,0.555318582,0.0,0,9,8.229777750081887
0,0.698230177,62,0.365830763,0.0,0,19,8.916908467543795
0,0.031656115,28,0.231896935,0.0,0,6,7.719129840906732
0,0.433571345,43,0.133457769,0.0,1,10,9.61587214452889
0,0.791565184,39,0.138284704,0.0,0,9,8.640295388550221
0,0.855897318,72,0.926143181,0.0,0,16,8.922791623969637
0,0.011558693,79,4.0,0.0,0,5,8.594339400592892
0,0.112228692,27,0.095984003,1.0,0,3,8.699681400989514
0,0.199738264,53,0.304452055,0.0,0,10,8.672486075822272
0,0.871863663,50,0.637295338,0.0,3,8,8.987321812850125
0,1.089700997,26,9.0,0.0,0,1,8.594339400592892
0,0.505101347,40,0.15304799,1.0,0,4,8.03398273468322
0,0.074942996,59,0.669089441,1.0,0,16,9.200895913148184
0,0.063112215,49,0.068418172,0.0,0,5,7.510430556378006
0,0.904533934,44,0.513018121,2.0,2,9,8.476579508530941
0,0.005132991,82,1.0,0.0,0,4,8.594339400592892
0,0.012624003,59,959.0,0.0,0,11,8.594339400592892
0,0.61298377,28,364.0,0.0,2,4,8.594339400592892
0,0.154452417,34,0.010854042,0.0,0,5,8.160803920954665
0,0.689376797,48,0.346530346,5.0,0,15,8.433159195806228
0,0.0,62,0.250954806,0.0,0,8,8.745761999375512
1,0.848641278,37,0.564402225,2.0,0,23,9.680406499268875
0,0.17328825,48,0.591654446,0.0,1,16,8.922791623969637
0,0.063784966,49,0.1487,0.0,0,10,9.210340371976184
0,0.436151872,47,0.168089936,0.0,0,5,9.132486932771318
0,0.972055888,35,567.0,0.0,1,3,8.594339400592892
0,0.266150377,60,0.041954818,0.0,0,3,8.37516869138682
0,0.168244636,58,0.406734858,0.0,1,14,9.071193240566025
0,0.066341901,52,0.478922208,1.0,1,14,7.741099090035366
1,0.813648294,47,0.415882275,2.0,3,17,8.928375259853631
0,0.027823564,47,0.029188325,2.0,0,7,7.824445930877619
0,0.257038781,67,0.346074216,1.0,0,19,9.84357829978222
0,0.522560376,64,0.405765706,0.0,0,11,8.699681400989514
0,0.170833167,43,0.935483871,2.0,0,14,8.049107721326406
0,0.261341394,75,0.310784461,1.0,0,16,8.80492526261806
1,0.715405135,55,0.168732507,1.0,2,20,7.824445930877619
0,0.062489773,59,0.397253843,0.0,2,14,9.050288983827956
0,0.018622672,41,0.386613387,0.0,0,4,6.90875477931522
0,0.014069551,48,0.060303078,3.0,0,5,8.764209507142004
0,0.458726973,43,1.095666132,0.0,0,9,8.043984431221553
0,0.9999999,48,0.0,4.0,0,0,8.476579508530941
0,0.115122301,46,0.307683433,1.0,0,10,9.067393362656249
0,0.0,47,0.0,0.0,0,4,8.111928063310739
0,0.000528716,75,0.509117083,0.0,0,11,8.335191583433202
0,0.114597716,46,94.0,0.0,0,6,8.594339400592892
0,0.006045317,78,0.002210294,0.0,0,5,8.06054004653864
0,0.437763575,29,0.113977205,0.0,0,4,8.517393171418904
0,0.058859932,45,0.828434313,2.0,0,16,8.517393171418904
0,0.97002997,23,0.651741294,0.0,0,4,5.303304908059076
0,0.118681371,33,0.227365303,0.0,0,15,8.594339400592892
0,0.012335325,69,0.011195522,0.0,0,6,7.824445930877619
0,0.377800623,40,0.181248368,4.0,0,3,8.250358951477294
0,0.011048758,75,316.0,0.0,0,12,8.594339400592892
0,0.167395815,61,0.254524719,1.0,0,6,9.911802884139842
0,0.002324459,63,0.15692554,0.0,0,5,7.823245690685523
0,0.05146217,68,0.29136748,2.0,0,15,9.841665338892785
0,0.06604344,45,0.300152316,2.0,0,5,9.320180837655714
1,0.0,30,1.167455061,1.0,0,4,6.963189985870238
0,0.280964564,78,0.437780076,1.0,0,17,7.972810784121404
0,0.9999999,43,167.0,0.0,0,1,8.594339400592892
0,0.076494536,31,0.798647469,2.0,0,12,8.430327258394575
0,0.092603836,79,0.125133919,0.0,0,12,9.546884034617925
0,0.008163667,68,0.00466563,0.0,0,5,8.412054873292933
0,0.066773535,50,0.29151695,3.0,0,12,8.764209507142004
0,0.9999999,29,0.0,0.0,0,0,7.249925536717988
0,0.13288467,63,0.271360416,0.0,1,8,8.841737428600585
0,0.0,39,350.0,0.0,0,2,8.594339400592892
0,0.288453423,63,0.488197093,1.0,0,18,9.179984251961283
0,0.079568331,53,0.213824595,3.0,0,13,8.756367559802975
0,0.046136752,66,0.007780135,0.0,0,4,9.199986959896691
0,0.613535459,46,0.567541459,3.0,0,10,8.734077192559303
0,0.47258004,40,0.514607679,0.0,0,24,9.16785032035523
0,0.056608122,59,0.013312451,0.0,0,4,8.944028325260595
1,0.063367087,35,0.419326015,1.0,0,12,8.966228514225776
0,0.0,69,0.479747052,1.0,0,6,8.674367865788236
0,0.9999999,39,0.472015731,0.0,0,7,9.94515718770752
0,0.049058192,50,0.222505308,1.0,0,10,8.862908295118627
0,0.0,34,324.5,2.0,0,5,0.6931471805599453
0,0.270110605,63,0.33830679,0.0,0,10,8.693664334532016
0,0.016754935,50,0.046870976,0.0,0,6,8.957510510291613
0,0.019196,47,0.277169188,0.0,0,12,8.657129031713755
0,0.20728796,38,0.673431352,0.0,0,15,8.482394685873542
0,0.071529173,71,0.540180225,0.0,0,10,8.999742789830492
0,0.165513452,77,0.477237397,0.0,0,22,8.412499120301572
0,0.153515415,61,1.148366363,0.0,1,25,8.630700432209832
0,0.643944533,73,0.537692462,1.0,1,15,8.517393171418904
0,0.331339496,45,0.843077957,1.0,0,14,7.998335395952982
0,0.206784364,58,0.49378882,0.0,1,16,8.718990524710849
0,0.0,60,0.226912363,0.0,0,4,8.448271745949816
0,0.499143282,68,0.498077245,0.0,0,13,8.696343057044556
0,0.125239858,55,0.337732454,0.0,0,14,8.517393171418904
0,0.0,68,0.164766839,3.0,0,10,9.816567080505427
0,0.009560177,60,0.201963534,1.0,0,10,8.766705997750515
0,0.712614606,44,0.531178095,3.0,1,11,9.07015834137632
0,0.9999999,68,0.0,0.0,0,0,8.594339400592892
0,0.9999999,72,0.0987525,0.0,0,3,9.259225769705994
0,0.018139113,70,0.003942407,0.0,0,5,8.671458150427666
0,0.675237367,70,1.338436078,0.0,1,15,8.483429561263428
0,0.087037598,68,0.011913626,1.0,0,3,9.148571345578551
0,0.175728384,45,0.128327645,3.0,0,7,8.388222810119277
0,0.203169176,76,0.081765777,0.0,1,5,8.793612071589308
0,0.9999999,45,0.084582853,2.0,0,3,7.8636512654486515
0,0.465304811,54,0.387474061,0.0,0,12,8.575650760987806
0,0.7035505,33,0.611353008,0.0,0,10,8.732465848349879
1,0.916550479,52,0.803691598,0.0,4,19,8.556606193773073
0,0.180184088,52,0.619786281,3.0,0,8,7.972810784121404
0,0.048899389,64,237.0,0.0,0,6,8.594339400592892
0,0.816259986,44,958.0,0.0,0,5,8.594339400592892
0,0.9999999,61,0.0,0.0,0,2,8.740336742730447
0,0.552017856,59,0.217539159,1.0,0,11,9.180293450623886
0,0.019144721,73,0.350253807,0.0,0,9,8.77971129020447
0,0.877664133,40,0.35850161,2.0,0,9,8.829665432675236
0,0.453417441,59,0.356658336,0.0,1,11,7.937731775260109
0,0.005153767,65,0.231596991,0.0,0,15,9.259225769705994
0,0.306518401,46,0.279025997,0.0,2,10,9.04793908261736
0,0.334825715,38,0.265051317,0.0,0,11,9.153875834995056
0,0.126996152,46,0.019997059,0.0,0,7,8.824824939175638
